Domain Code,Domain,Area Code,Area,Item Code,Item,Year,Area harvested (ha),Yield (100 g/ha),Production (t)
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",1967,3000.0,7000.0,2100.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",1968,3000.0,7000.0,2100.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",1969,3000.0,7000.0,2100.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",1970,3000.0,7000.0,2100.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",1971,5000.0,7000.0,3500.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",1972,5000.0,7000.0,3500.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",1973,5000.0,7000.0,3500.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",1974,5000.0,7000.0,3500.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",1975,5000.0,7000.0,3500.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",1976,7000.0,7000.0,4900.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",1977,7000.0,7000.0,4900.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",1978,7000.0,7000.0,4900.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",1979,7000.0,7000.0,4900.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",1980,8000.0,7000.0,5600.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",1981,9500.0,6842.0,6500.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",1982,17000.0,5882.0,10000.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",1983,30000.0,6667.0,20000.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",1984,59000.0,6780.0,40000.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",1985,90000.0,6667.0,60000.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",1986,115000.0,6957.0,80000.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",1987,130000.0,7692.0,100000.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",1988,97000.0,8247.0,80000.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",1989,110000.0,9091.0,100000.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",1990,140000.0,10000.0,140000.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",1991,155000.0,2065.0,32000.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",1992,32000.0,7416.0,23730.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",1993,69100.0,6737.0,46550.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",1994,88000.0,5896.0,51885.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",1995,92600.0,5463.0,50585.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",1996,106000.0,5580.0,59144.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",1997,122300.0,5471.0,66905.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",1998,144500.0,3685.0,53251.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",1999,143700.0,2478.0,35604.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",2000,145800.0,4636.0,67599.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",2001,149900.0,4875.0,73078.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",2002,173200.0,7437.0,128817.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",2003,184200.0,8925.0,164400.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",2004,204300.0,10018.0,204674.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",2005,223700.0,9132.0,204289.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",2006,276800.0,8206.0,227132.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",2007,302800.0,10318.0,312425.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",2008,321100.0,9609.0,308541.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",2009,340500.0,8576.0,292000.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",2010,339400.0,9185.0,311744.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",2011,331300.0,9657.0,319943.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",2012,320769.0,9743.0,312516.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",2013,300856.0,9155.0,275439.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",2014,288293.0,8498.0,245003.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",2015,280268.0,12560.0,352029.37
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",2016,281047.0,10862.0,305267.84
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",2017,283791.0,7603.0,215764.59
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",2018,283986.0,9380.0,266388.46
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",2019,278586.0,10268.0,286047.0
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",2020,280889.0,12407.0,348504.36
QCL,Crops and livestock products,237,Viet Nam,217,"Cashew nuts, in shell",2021,294901.0,13540.0,399307.75
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",1961,122000.0,79069.0,964640.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",1962,163575.0,73141.0,1196405.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",1963,171570.0,73055.0,1253406.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",1964,163000.0,70552.0,1150000.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",1965,143000.0,72727.0,1040000.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",1966,139000.0,71942.0,1000000.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",1967,136500.0,71941.0,982000.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",1968,135000.0,71111.0,960000.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",1969,132000.0,70455.0,930000.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",1970,131000.0,72137.0,945000.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",1971,136000.0,71324.0,970000.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",1972,142100.0,72294.0,1027300.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",1973,150000.0,73333.0,1100000.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",1974,150000.0,73333.0,1100000.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",1975,158800.0,74207.0,1178400.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",1976,234500.0,78597.0,1843100.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",1977,358900.0,76723.0,2753600.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",1978,419200.0,76031.0,3187200.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",1979,461400.0,74166.0,3422000.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",1980,442900.0,75028.0,3323000.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",1981,379400.0,78255.0,2969000.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",1982,365500.0,78268.0,2860700.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",1983,343200.0,84665.0,2905700.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",1984,345800.0,87880.0,3038900.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",1985,335000.0,87755.0,2939800.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",1986,314700.0,91589.0,2882300.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",1987,298900.0,91616.0,2738400.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",1988,317720.0,89365.0,2839300.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",1989,284600.0,90843.0,2585400.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",1990,256800.0,88621.0,2275800.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",1991,273200.0,89857.0,2454900.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",1992,283800.0,90483.0,2567900.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",1993,278000.0,88129.0,2450000.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",1994,279400.0,84406.0,2358300.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",1995,277400.0,78947.0,2190000.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",1996,275600.0,75011.0,2067300.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",1997,254400.0,94473.0,2403400.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",1998,231600.0,77003.0,1783400.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",1999,225400.0,85800.0,1933943.2
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",2000,237600.0,83598.0,1986300.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",2001,292300.0,120055.0,3509200.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",2002,337000.0,131691.0,4438000.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",2003,371900.0,142751.0,5308900.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",2004,388600.0,149786.0,5820700.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",2005,425500.0,157843.0,6716200.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",2006,475200.0,163773.0,7782500.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",2007,495500.0,165344.0,8192800.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",2008,554000.0,168049.0,9309900.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",2009,507800.0,167989.0,8530500.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",2010,498000.0,172602.0,8595600.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",2011,558173.0,177327.0,9897913.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",2012,551771.0,176445.0,9735723.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",2013,544107.0,179334.0,9757681.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",2014,552760.0,184707.0,10209882.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",2015,567998.0,189085.0,10740000.0
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",2016,569233.0,191658.0,10909799.61
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",2017,532501.0,192818.0,10267568.37
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",2018,513021.0,191943.0,9847074.37
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",2019,517775.0,196511.0,10174858.09
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",2020,524483.0,200277.0,10504202.97
QCL,Crops and livestock products,237,Viet Nam,125,"Cassava, fresh",2021,524549.0,201422.0,10565589.17
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,1961,6200.0,4516.0,2800.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,1962,4900.0,5102.0,2500.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,1963,3400.0,5000.0,1700.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,1964,4000.0,5000.0,2000.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,1965,4000.0,5000.0,2000.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,1966,4000.0,5000.0,2000.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,1967,4000.0,5000.0,2000.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,1968,4000.0,5000.0,2000.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,1969,4000.0,5000.0,2000.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,1970,4000.0,5000.0,2000.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,1971,4000.0,5000.0,2000.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,1972,4000.0,5000.0,2000.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,1973,4000.0,5000.0,2000.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,1974,4000.0,5000.0,2000.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,1975,4000.0,5000.0,2000.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,1976,4000.0,5000.0,2000.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,1977,4000.0,5000.0,2000.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,1978,4000.0,5000.0,2000.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,1979,4000.0,5000.0,2000.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,1980,4000.0,5000.0,2000.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,1981,4000.0,5000.0,2000.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,1982,4000.0,5000.0,2000.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,1983,4000.0,6250.0,2500.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,1984,4000.0,6250.0,2500.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,1985,4000.0,7500.0,3000.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,1986,4500.0,7778.0,3500.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,1987,4500.0,6222.0,2800.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,1988,5000.0,6000.0,3000.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,1989,5000.0,7000.0,3500.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,1990,5029.0,7954.0,4000.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,1991,5200.0,8077.0,4200.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,1992,5300.0,8113.0,4300.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,1993,5400.0,8055.0,4349.72
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,1994,5500.0,8182.0,4500.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,1995,6000.0,8333.0,5000.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,1996,5800.0,7759.0,4500.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,1997,6000.0,8000.0,4800.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,1998,6200.0,8065.0,5000.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,1999,6229.0,8005.0,4986.05
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,2000,6300.0,8095.0,5100.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,2001,6400.0,8125.0,5200.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,2002,6500.0,8154.0,5300.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,2003,7000.0,7143.0,5000.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,2004,6910.0,7493.0,5177.74
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,2005,6965.0,7514.0,5233.55
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,2006,7000.0,7143.0,5000.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,2007,7000.0,7143.0,5000.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,2008,7000.0,8571.0,6000.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,2009,7000.0,8571.0,6000.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,2010,8000.0,7500.0,6000.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,2011,8000.0,7500.0,6000.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,2012,8000.0,7500.0,6000.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,2013,8000.0,7500.0,6000.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,2014,8000.0,8750.0,7000.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,2015,8000.0,8750.0,7000.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,2016,8000.0,8750.0,7000.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,2017,8000.0,8750.0,7000.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,2018,8000.0,8750.0,7000.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,2019,8000.0,8750.0,7000.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,2020,8000.0,7500.0,6000.0
QCL,Crops and livestock products,237,Viet Nam,265,Castor oil seeds,2021,8000.0,8750.0,7000.0
QCL,Crops and livestock products,237,Viet Nam,393,Cauliflowers and broccoli,1961,400.0,125000.0,5000.0
QCL,Crops and livestock products,237,Viet Nam,393,Cauliflowers and broccoli,1962,400.0,125000.0,5000.0
QCL,Crops and livestock products,237,Viet Nam,393,Cauliflowers and broccoli,1963,400.0,137500.0,5500.0
QCL,Crops and livestock products,237,Viet Nam,393,Cauliflowers and broccoli,1964,420.0,130952.0,5500.0
QCL,Crops and livestock products,237,Viet Nam,393,Cauliflowers and broccoli,1965,420.0,130952.0,5500.0
QCL,Crops and livestock products,237,Viet Nam,393,Cauliflowers and broccoli,1966,440.0,125000.0,5500.0
QCL,Crops and livestock products,237,Viet Nam,393,Cauliflowers and broccoli,1967,460.0,126087.0,5800.0
QCL,Crops and livestock products,237,Viet Nam,393,Cauliflowers and broccoli,1968,460.0,126087.0,5800.0
