,Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
8465,QCL,Crops and livestock products,237,Viet Nam,5510,Production,574,Pineapples,1982,1982,t,330000,E,Estimated value,
8466,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,574,Pineapples,1983,1983,ha,33000,E,Estimated value,
8467,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,574,Pineapples,1983,1983,100 g/ha,104545,E,Estimated value,
8468,QCL,Crops and livestock products,237,Viet Nam,5510,Production,574,Pineapples,1983,1983,t,345000,E,Estimated value,
8469,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,574,Pineapples,1984,1984,ha,33000,E,Estimated value,
8470,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,574,Pineapples,1984,1984,100 g/ha,106061,E,Estimated value,
8471,QCL,Crops and livestock products,237,Viet Nam,5510,Production,574,Pineapples,1984,1984,t,350000,E,Estimated value,
8472,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,574,Pineapples,1985,1985,ha,33133,A,Official figure,
8473,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,574,Pineapples,1985,1985,100 g/ha,109572,E,Estimated value,
8474,QCL,Crops and livestock products,237,Viet Nam,5510,Production,574,Pineapples,1985,1985,t,363045,A,Official figure,
8475,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,574,Pineapples,1986,1986,ha,34000,E,Estimated value,
8476,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,574,Pineapples,1986,1986,100 g/ha,111765,E,Estimated value,
8477,QCL,Crops and livestock products,237,Viet Nam,5510,Production,574,Pineapples,1986,1986,t,380000,E,Estimated value,
8478,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,574,Pineapples,1987,1987,ha,35000,E,Estimated value,
8479,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,574,Pineapples,1987,1987,100 g/ha,111714,I,Imputed value,
8480,QCL,Crops and livestock products,237,Viet Nam,5510,Production,574,Pineapples,1987,1987,t,391000,A,Official figure,
8481,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,574,Pineapples,1988,1988,ha,34000,E,Estimated value,
8482,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,574,Pineapples,1988,1988,100 g/ha,111176,I,Imputed value,
8483,QCL,Crops and livestock products,237,Viet Nam,5510,Production,574,Pineapples,1988,1988,t,378000,A,Official figure,
8484,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,574,Pineapples,1989,1989,ha,44625,A,Official figure,
8485,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,574,Pineapples,1989,1989,100 g/ha,102744,E,Estimated value,
8486,QCL,Crops and livestock products,237,Viet Nam,5510,Production,574,Pineapples,1989,1989,t,458497,A,Official figure,
8487,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,574,Pineapples,1990,1990,ha,38876,A,Official figure,
8488,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,574,Pineapples,1990,1990,100 g/ha,120344,E,Estimated value,
8489,QCL,Crops and livestock products,237,Viet Nam,5510,Production,574,Pineapples,1990,1990,t,467851,A,Official figure,
8490,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,574,Pineapples,1991,1991,ha,38107,A,Official figure,
8491,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,574,Pineapples,1991,1991,100 g/ha,110272,A,Official figure,
8492,QCL,Crops and livestock products,237,Viet Nam,5510,Production,574,Pineapples,1991,1991,t,420215,A,Official figure,
8493,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,574,Pineapples,1992,1992,ha,34690,A,Official figure,
8494,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,574,Pineapples,1992,1992,100 g/ha,76165,A,Official figure,
8495,QCL,Crops and livestock products,237,Viet Nam,5510,Production,574,Pineapples,1992,1992,t,264216,A,Official figure,
8496,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,574,Pineapples,1993,1993,ha,29217,A,Official figure,
8497,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,574,Pineapples,1993,1993,100 g/ha,88123,A,Official figure,
8498,QCL,Crops and livestock products,237,Viet Nam,5510,Production,574,Pineapples,1993,1993,t,257470,A,Official figure,
8499,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,574,Pineapples,1994,1994,ha,29213,A,Official figure,
8500,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,574,Pineapples,1994,1994,100 g/ha,80452,A,Official figure,
8501,QCL,Crops and livestock products,237,Viet Nam,5510,Production,574,Pineapples,1994,1994,t,235025,A,Official figure,
8502,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,574,Pineapples,1995,1995,ha,26300,A,Official figure,
8503,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,574,Pineapples,1995,1995,100 g/ha,70248,A,Official figure,
8504,QCL,Crops and livestock products,237,Viet Nam,5510,Production,574,Pineapples,1995,1995,t,184753,A,Official figure,
8505,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,574,Pineapples,1996,1996,ha,26200,A,Official figure,
8506,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,574,Pineapples,1996,1996,100 g/ha,70687,A,Official figure,
8507,QCL,Crops and livestock products,237,Viet Nam,5510,Production,574,Pineapples,1996,1996,t,185200,A,Official figure,
8508,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,574,Pineapples,1997,1997,ha,25800,A,Official figure,
8509,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,574,Pineapples,1997,1997,100 g/ha,77209,A,Official figure,
8510,QCL,Crops and livestock products,237,Viet Nam,5510,Production,574,Pineapples,1997,1997,t,199200,A,Official figure,
8511,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,574,Pineapples,1998,1998,ha,28800,A,Official figure,
8512,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,574,Pineapples,1998,1998,100 g/ha,84583,A,Official figure,
8513,QCL,Crops and livestock products,237,Viet Nam,5510,Production,574,Pineapples,1998,1998,t,243600,A,Official figure,
8514,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,574,Pineapples,1999,1999,ha,36200,A,Official figure,
8515,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,574,Pineapples,1999,1999,100 g/ha,70608,A,Official figure,
8516,QCL,Crops and livestock products,237,Viet Nam,5510,Production,574,Pineapples,1999,1999,t,255600,A,Official figure,
8517,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,574,Pineapples,2000,2000,ha,36500,A,Official figure,
8518,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,574,Pineapples,2000,2000,100 g/ha,79836,A,Official figure,
8519,QCL,Crops and livestock products,237,Viet Nam,5510,Production,574,Pineapples,2000,2000,t,291400,A,Official figure,
8520,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,574,Pineapples,2001,2001,ha,37500,A,Official figure,
8521,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,574,Pineapples,2001,2001,100 g/ha,75867,A,Official figure,
8522,QCL,Crops and livestock products,237,Viet Nam,5510,Production,574,Pineapples,2001,2001,t,284500,A,Official figure,
8523,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,574,Pineapples,2002,2002,ha,41200,A,Official figure,
8524,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,574,Pineapples,2002,2002,100 g/ha,90728,A,Official figure,
8525,QCL,Crops and livestock products,237,Viet Nam,5510,Production,574,Pineapples,2002,2002,t,373800,A,Official figure,
8526,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,574,Pineapples,2003,2003,ha,33400,A,Official figure,
8527,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,574,Pineapples,2003,2003,100 g/ha,114731,A,Official figure,
8528,QCL,Crops and livestock products,237,Viet Nam,5510,Production,574,Pineapples,2003,2003,t,383200,A,Official figure,
8529,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,574,Pineapples,2004,2004,ha,34400,A,Official figure,
8530,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,574,Pineapples,2004,2004,100 g/ha,120610,A,Official figure,
8531,QCL,Crops and livestock products,237,Viet Nam,5510,Production,574,Pineapples,2004,2004,t,414900,A,Official figure,
8532,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,574,Pineapples,2005,2005,ha,36200,A,Official figure,
8533,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,574,Pineapples,2005,2005,100 g/ha,129834,A,Official figure,
8534,QCL,Crops and livestock products,237,Viet Nam,5510,Production,574,Pineapples,2005,2005,t,470000,A,Official figure,
8535,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,574,Pineapples,2006,2006,ha,37000,E,Estimated value,
8536,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,574,Pineapples,2006,2006,100 g/ha,128919,E,Estimated value,
8537,QCL,Crops and livestock products,237,Viet Nam,5510,Production,574,Pineapples,2006,2006,t,477000,E,Estimated value,
8538,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,574,Pineapples,2007,2007,ha,38000,E,Estimated value,
8539,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,574,Pineapples,2007,2007,100 g/ha,128947,E,Estimated value,
8540,QCL,Crops and livestock products,237,Viet Nam,5510,Production,574,Pineapples,2007,2007,t,490000,E,Estimated value,
8541,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,574,Pineapples,2008,2008,ha,38500,E,Estimated value,
8542,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,574,Pineapples,2008,2008,100 g/ha,128831,E,Estimated value,
8543,QCL,Crops and livestock products,237,Viet Nam,5510,Production,574,Pineapples,2008,2008,t,496000,E,Estimated value,
8544,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,574,Pineapples,2009,2009,ha,36203,I,Imputed value,
8545,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,574,Pineapples,2009,2009,100 g/ha,138109,E,Estimated value,
8546,QCL,Crops and livestock products,237,Viet Nam,5510,Production,574,Pineapples,2009,2009,t,500000,E,Estimated value,
8547,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,574,Pineapples,2010,2010,ha,35200,I,Imputed value,
8548,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,574,Pineapples,2010,2010,100 g/ha,146248,E,Estimated value,
8549,QCL,Crops and livestock products,237,Viet Nam,5510,Production,574,Pineapples,2010,2010,t,514793.05,I,Imputed value,
8550,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,574,Pineapples,2011,2011,ha,33610,A,Official figure,
8551,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,574,Pineapples,2011,2011,100 g/ha,157890,A,Official figure,
8552,QCL,Crops and livestock products,237,Viet Nam,5510,Production,574,Pineapples,2011,2011,t,530665.06,A,Official figure,
8553,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,574,Pineapples,2012,2012,ha,35384,A,Official figure,
8554,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,574,Pineapples,2012,2012,100 g/ha,162821,A,Official figure,
8555,QCL,Crops and livestock products,237,Viet Nam,5510,Production,574,Pineapples,2012,2012,t,576123.56,A,Official figure,
8556,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,574,Pineapples,2013,2013,ha,34857,A,Official figure,
8557,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,574,Pineapples,2013,2013,100 g/ha,167863,A,Official figure,
8558,QCL,Crops and livestock products,237,Viet Nam,5510,Production,574,Pineapples,2013,2013,t,585119.75,A,Official figure,
8559,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,574,Pineapples,2014,2014,ha,35724,A,Official figure,
8560,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,574,Pineapples,2014,2014,100 g/ha,165563,A,Official figure,
8561,QCL,Crops and livestock products,237,Viet Nam,5510,Production,574,Pineapples,2014,2014,t,591456,A,Official figure,
8562,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,574,Pineapples,2015,2015,ha,34052,A,Official figure,
8563,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,574,Pineapples,2015,2015,100 g/ha,169799,A,Official figure,
8564,QCL,Crops and livestock products,237,Viet Nam,5510,Production,574,Pineapples,2015,2015,t,578191.3,A,Official figure,
8565,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,574,Pineapples,2016,2016,ha,34642,A,Official figure,
8566,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,574,Pineapples,2016,2016,100 g/ha,160329,A,Official figure,
8567,QCL,Crops and livestock products,237,Viet Nam,5510,Production,574,Pineapples,2016,2016,t,555407.3,A,Official figure,
8568,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,574,Pineapples,2017,2017,ha,36658,A,Official figure,
8569,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,574,Pineapples,2017,2017,100 g/ha,168569,A,Official figure,
8570,QCL,Crops and livestock products,237,Viet Nam,5510,Production,574,Pineapples,2017,2017,t,617943.85,A,Official figure,
8571,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,574,Pineapples,2018,2018,ha,45529,A,Official figure,
8572,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,574,Pineapples,2018,2018,100 g/ha,143820,A,Official figure,
8573,QCL,Crops and livestock products,237,Viet Nam,5510,Production,574,Pineapples,2018,2018,t,654801.06,A,Official figure,
8574,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,574,Pineapples,2019,2019,ha,39158,A,Official figure,
8575,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,574,Pineapples,2019,2019,100 g/ha,180776,A,Official figure,
8576,QCL,Crops and livestock products,237,Viet Nam,5510,Production,574,Pineapples,2019,2019,t,707880.18,A,Official figure,
8577,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,574,Pineapples,2020,2020,ha,39422,A,Official figure,
8578,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,574,Pineapples,2020,2020,100 g/ha,180624,A,Official figure,
8579,QCL,Crops and livestock products,237,Viet Nam,5510,Production,574,Pineapples,2020,2020,t,712049.54,A,Official figure,
8580,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,574,Pineapples,2021,2021,ha,39285,A,Official figure,
8581,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,574,Pineapples,2021,2021,100 g/ha,184835,A,Official figure,
8582,QCL,Crops and livestock products,237,Viet Nam,5510,Production,574,Pineapples,2021,2021,t,726129.64,A,Official figure,
8583,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,507,Pomelos and grapefruits,1961,1961,ha,1850,E,Estimated value,
8584,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,507,Pomelos and grapefruits,1961,1961,100 g/ha,64865,E,Estimated value,
8585,QCL,Crops and livestock products,237,Viet Nam,5510,Production,507,Pomelos and grapefruits,1961,1961,t,12000,E,Estimated value,
8586,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,507,Pomelos and grapefruits,1962,1962,ha,1850,E,Estimated value,
8587,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,507,Pomelos and grapefruits,1962,1962,100 g/ha,64865,E,Estimated value,
8588,QCL,Crops and livestock products,237,Viet Nam,5510,Production,507,Pomelos and grapefruits,1962,1962,t,12000,E,Estimated value,
8589,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,507,Pomelos and grapefruits,1963,1963,ha,1850,E,Estimated value,
8590,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,507,Pomelos and grapefruits,1963,1963,100 g/ha,64865,E,Estimated value,
8591,QCL,Crops and livestock products,237,Viet Nam,5510,Production,507,Pomelos and grapefruits,1963,1963,t,12000,E,Estimated value,
8592,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,507,Pomelos and grapefruits,1964,1964,ha,1850,E,Estimated value,
8593,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,507,Pomelos and grapefruits,1964,1964,100 g/ha,64865,E,Estimated value,
8594,QCL,Crops and livestock products,237,Viet Nam,5510,Production,507,Pomelos and grapefruits,1964,1964,t,12000,E,Estimated value,
8595,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,507,Pomelos and grapefruits,1965,1965,ha,1850,E,Estimated value,
8596,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,507,Pomelos and grapefruits,1965,1965,100 g/ha,64865,E,Estimated value,
8597,QCL,Crops and livestock products,237,Viet Nam,5510,Production,507,Pomelos and grapefruits,1965,1965,t,12000,E,Estimated value,
8598,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,507,Pomelos and grapefruits,1966,1966,ha,2300,E,Estimated value,
8599,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,507,Pomelos and grapefruits,1966,1966,100 g/ha,65217,E,Estimated value,
8600,QCL,Crops and livestock products,237,Viet Nam,5510,Production,507,Pomelos and grapefruits,1966,1966,t,15000,E,Estimated value,
8601,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,507,Pomelos and grapefruits,1967,1967,ha,2750,E,Estimated value,
8602,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,507,Pomelos and grapefruits,1967,1967,100 g/ha,65455,E,Estimated value,
8603,QCL,Crops and livestock products,237,Viet Nam,5510,Production,507,Pomelos and grapefruits,1967,1967,t,18000,E,Estimated value,
8604,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,507,Pomelos and grapefruits,1968,1968,ha,2750,E,Estimated value,
8605,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,507,Pomelos and grapefruits,1968,1968,100 g/ha,65455,E,Estimated value,
8606,QCL,Crops and livestock products,237,Viet Nam,5510,Production,507,Pomelos and grapefruits,1968,1968,t,18000,E,Estimated value,
8607,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,507,Pomelos and grapefruits,1969,1969,ha,2750,E,Estimated value,
8608,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,507,Pomelos and grapefruits,1969,1969,100 g/ha,65455,E,Estimated value,
